,epoch,loss_train,loss_test,accuracy_train,accuracy_test
49,49,0.06813145,0.06860096,0.9733110762511227,0.9732865090623456
50,50,0.067921884,0.06919501,0.9733879181610752,0.9727134226337486
51,51,0.06770935,0.06795026,0.9734847514622349,0.9734739283158839
52,52,0.06750859,0.06775366,0.9735442050267104,0.973401043050619
53,53,0.06729915,0.067464374,0.9736514505107905,0.9735463970939187
54,54,0.067118235,0.06747383,0.9737117370498996,0.9736809224692362
55,55,0.06687881,0.06712324,0.9738177330720292,0.9738483503357304
56,56,0.066711746,0.06680515,0.9738671909409011,0.9739258169605262
57,57,0.066529386,0.066783115,0.9739672520187661,0.9739807932748974
58,58,0.06632929,0.06657668,0.9740620028833417,0.9740136957660741
59,59,0.06618275,0.06638232,0.974132597483542,0.9740882469802593
60,60,0.06598802,0.06662812,0.9742316173431149,0.9738987452905706
61,61,0.06583051,0.06598431,0.9742929451005161,0.9741732103751967
62,62,0.06568203,0.066405065,0.9743830104827775,0.9742440132043111
63,63,0.06548558,0.066227056,0.9744641213877274,0.9742440132043111
64,64,0.06534685,0.06545566,0.974512954525624,0.9744568381788846
65,65,0.06520384,0.06551938,0.9745619959071792,0.9746455068941131
66,66,0.06506573,0.065936014,0.97463644301506,0.9745688732437775
67,67,0.06492261,0.06499644,0.9746891286606372,0.9747025656446348
68,68,0.06476303,0.06520407,0.9747266125191506,0.9745592940374855
69,69,0.064623326,0.064700864,0.9748354198306688,0.9748566659197663
70,70,0.06449194,0.064770244,0.9748751943694247,0.9748354250710319
71,71,0.06436943,0.064647,0.9749244439946382,0.9749512085209955
72,72,0.06422528,0.067501105,0.9749862923611853,0.9738979123161104
73,73,0.06412434,0.06527904,0.9750046178031252,0.9747154767487674
74,74,0.06396186,0.064541765,0.9751090519978167,0.9749457941870044
75,75,0.06389361,0.06492244,0.9751465358563302,0.9746051076327948
76,76,0.06374275,0.06396578,0.9751616335215648,0.9752439990437454
77,77,0.06362317,0.0639015,0.9752197335022605,0.9752848147922937
78,78,0.06350361,0.065362565,0.9752942847319707,0.9743752066817879
79,79,0.06338113,0.064295374,0.9753301026412168,0.9750786536134015
80,80,0.06326903,0.06363339,0.975376645098871,0.9752402506586746
81,81,0.06317528,0.064082615,0.9754162113939685,0.9752794004583025
82,82,0.063056655,0.06342991,0.9754632744607686,0.9753597824937089
83,83,0.06292406,0.06330796,0.975531370137068,0.9754043466273281
84,84,0.0628237,0.062843196,0.9755539645740053,0.9756359135272553
85,85,0.06271575,0.06301659,0.9756074831942162,0.9756055099594592
86,86,0.0626109,0.06324279,0.9756586070123553,0.9753318778492933
87,87,0.06250694,0.06279032,0.9757106679269573,0.9756808941481045
88,88,0.06240119,0.06285864,0.9757585639683911,0.9757737708004135
89,89,0.062287237,0.06280452,0.9758094795428719,0.9755472017472472
90,90,0.06218671,0.06444749,0.9758434232591924,0.9750753217155609
91,91,0.06209893,0.062294524,0.9758402996043162,0.9759920101089781
92,92,0.06200975,0.06253989,0.9759140178593926,0.9757604432090508
93,93,0.061902247,0.06329245,0.9759654540430194,0.9753127194367094
94,94,0.061826494,0.062295135,0.9759879443581274,0.9760728086316145
95,95,0.06174606,0.06219873,0.9760369857396826,0.9759978409301993
96,96,0.06164658,0.062681414,0.976074990207342,0.9756025945488486
97,97,0.061566792,0.0633881,0.9761006041773261,0.9751357123639232
98,98,0.061511036,0.06437334,0.9761446477110794,0.9747279713656699
99,99,0.061414577,0.061590686,0.9761375674266936,0.9762323232407372
